"area","d21","d22","d23","d24","d25","d26","d27","d28","d29","d210","d211","d41","d42","d43","d5","d6","d7","d8","d9","min_station","min_park","aread21","aread22","aread23","aread24","aread25","aread26","aread27","aread28","aread29","aread210","aread211","d41d21","d41d22","d41d23","d41d24","d41d25","d41d26","d41d27","d41d28","d41d29","d41d210","d41d211","d42d21","d42d22","d42d23","d42d24","d42d25","d42d26","d42d27","d42d28","d42d29","d42d210","d42d211","d43d21","d43d22","d43d23","d43d24","d43d25","d43d26","d43d27","d43d28","d43d29","d43d210","d43d211","area_square","area2d21","area2d22","area2d23","area2d24","area2d25","area2d26","area2d27","area2d28","area2d29","area2d210","area2d211"
"11763",6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,132.495556179221,146.794739866979,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,0,0,0,0,0,0,0,0,0,36,0
"11764",9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,475.358113929035,130.861477455184,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,81,0,0
"11765",8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,715.882471697328,105.99244639014,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,64,0,0
"11766",6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,653.932845896075,136.675903509663,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,36,0,0,0,0,0,0,0
"11767",10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,695.84635033751,122.579188883916,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0
"11768",38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,570.112272360755,282.419897928308,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1444,0,1444,0,0,0,0,0,0,0,0,0
"11769",12,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,439.360493452817,37.4500272981487,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,144,0,0,0,0,0
"11770",4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,399.140352550833,187.618736045927,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0,0
"11771",7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,620.207173682714,224.057836882707,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,49,0,0,0,0,0
"11772",12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,423.476018667197,167.627440960848,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,144,0,0,0,0,0,0,0,0,0
"11773",32.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331.853914550026,34.4990707551637,0,0,0,0,0,0,0,0,32.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049.76,0,0,0,0,0,0,0,0,1049.76,0,0
"11774",71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,475.358113929035,130.861477455184,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5041,0,0,0,0,0,0,0,0,5041,0,0
"11775",30.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1894.91034920272,1005.05564109607,0,0,0,0,0,0,0,0,30.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918.09,0,0,0,0,0,0,0,0,918.09,0,0
"11776",80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,207.900817935683,208.99453000055,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6400,0,0,0,6400,0,0,0,0,0,0,0
"11777",12,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,336.473245665971,129.700652005571,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,144,0,0,0,0,0,0,0
"11778",12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,373.10029313037,321.639780235912,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,144,0,0,0,0,0,0,0,0,0
"11779",10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,112.348875893512,164.002259854878,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0
"11780",8.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,148.197542301076,309.294289352652,0,0,0,0,0,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.89,0,0,0,0,0,68.89,0,0,0,0,0
"11781",6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1681.35662224609,109.028760758826,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,0,0,0,0,0,0,0,0,0,36,0
"11782",26.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,174.711625407111,61.3792469854855,0,0,0,0,0,26.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691.69,0,0,0,0,0,691.69,0,0,0,0,0
"11783",26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,479.293304289654,165.938198555022,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,0,676,0,0,0,0,0,0,0,0,0
"11784",11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,591.111494697565,88.9572559102268,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,121,0,0,0,121,0,0,0,0,0,0,0
"11785",5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,416.95913569655,604.857709378924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
"11786",5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,240.629122820466,81.3176136525384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
"11787",18.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.175167209395,203.327583657184,0,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.96,0,345.96,0,0,0,0,0,0,0,0,0
"11788",16.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,334.835312354302,158.630204195091,0,0,0,0,0,16.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.44,0,0,0,0,0,262.44,0,0,0,0,0
"11789",30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,323.544606533323,135.926702296586,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,900,0,0,0
"11790",5.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1306.28289474228,292.826200380099,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30.25,0,0,0,0,0,0,0,0,0,30.25,0
"11791",12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,189.272166045862,43.2282805924925,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,144,0,0,0,0,0,0,0,0,0,0
"11792",7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,325.841095546856,278.466756222684,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,49,0,0,0,0,0,0,0,0,0
"11793",7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,389.400430042711,302.736994088838,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,49,0,0,0,0,0,0,0,0,0
"11794",15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,397.651459411828,68.8236726192133,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,225,0,0,0,0,0,0,0,0,0
"11795",7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,523.178122031537,171.397539081346,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,49,0,0,0,0,0,0,0,0,0
"11796",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,45.6225647977572,107.363749939959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0
"11797",7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,356.276771515817,290.254048477632,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,49,0,0,0,0,0,0,0,0,0
"11798",15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,76.2190757540639,118.097115967118,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,225,0,0,0,0,0,0,0,0,0
"11799",7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,585.449652403137,169.964708496014,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,49,0,0,0,0,0
"11800",7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,134.651241566904,308.024451977947,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,49,0,0,0,0,0,0
"11801",25.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,347.282908490907,259.016895904367,0,25.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635.04,0,635.04,0,0,0,0,0,0,0,0,0
"11802",30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,171.279631525094,147.58257261393,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,900,0,0,0,0,0,0
"11803",14,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,624.507897929198,124.539813031355,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,196,0,0
"11804",7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,225.971765545352,151.161880525641,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,49
"11805",4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,452.498983365799,42.9248527969477,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0
"11806",6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,707.753332021972,496.254199589554,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,36,0,0,0,0,0,0
"11807",31.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432.597299458626,242.450087965341,31.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973.44,973.44,0,0,0,0,0,0,0,0,0,0
"11808",6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,357.443309830131,192.210001407737,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,36,0,0,0,0,0,0,0
"11809",4.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,511.332578787231,335.076576834984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.25,0,0,0,0,0,0,0,0,0,0,0
"11810",34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,389.967149066708,63.3034452205531,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1156,0,0,0,1156,0,0,0,0,0,0,0
"11811",16.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,120.560470406575,247.602663658921,0,0,0,16.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.61,0,0,0,285.61,0,0,0,0,0,0,0
"11812",58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556.963987279512,106.995369340219,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3364,0,0,0,3364,0,0,0,0,0,0,0
"11813",62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.794249234539,208.343474805021,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3844,0,0,0,3844,0,0,0,0,0,0,0
"11814",47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,120.560470406575,247.602663658921,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2209,0,0,0,2209,0,0,0,0,0,0,0
"11815",29.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540.490627514196,166.973271430965,0,0,0,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864.36,0,0,0,864.36,0,0,0,0,0,0,0
"11816",60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,517.923805573124,112.236459841503,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,3600,0,0,0,0,0,0
"11817",70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,534.804764249634,130.687380256843,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4900,0,0,0,0,4900,0,0,0,0,0,0
"11818",50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.62599960393,201.899913777888,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,2500,0,0,0,0,0,0,0
"11819",32.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,357.219073960653,256.427649067629,0,0,0,0,0,0,0,0,0,32.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043.29,0,0,0,0,0,0,0,0,0,1043.29,0
"11820",23.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.44929223578,275.917672329569,0,0,0,23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533.61,0,0,0,533.61,0,0,0,0,0,0,0
"11821",16.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,334.835312354302,158.630204195091,0,0,0,0,0,16.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.44,0,0,0,0,0,262.44,0,0,0,0,0
"11822",6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1158.13406824642,268.21995661455,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,36,0,0
"11823",6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,70.123412479644,128.161714716142,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,36,0,0,0,0,0,0,0
"11824",8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,319.987387133458,130.810525950906,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,0,0,0,0,0,0,0,0,0,0
"11825",15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,112.348875893512,164.002259854878,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,225,0,0,0,0,0,0,0,0,0
"11826",10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,485.346223517286,113.651849681572,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0
"11827",6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,620.207173682714,224.057836882707,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36,0,0,0,0,0,36,0,0,0,0,0
"11828",6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,789.782252756594,107.090050522885,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,36,0,0,0,0,0,0,0
"11829",8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,356.926373528928,170.538617949969,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,64,0
"11830",30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,539.194511477139,372.688658389856,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,900,0,0
"11831",7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,576.87108550026,262.170692231279,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,49,0,0,0,0,0
"11832",10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,688.355134129184,221.385967150536,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0
"11833",4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,366.32942195642,284.677531580852,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,16,0
"11834",14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,528.093627299081,143.610413978196,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,196,0,0,0,0,0,0,0,0,0
"11835",30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,338.862687641854,68.6519182076384,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,900,0,0,0
"11836",8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,610.360494687404,230.646987268922,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,64,0,0,0,0,0,0,0
"11837",5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,708.503763369873,133.873506960932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
"11838",7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,711.832006237566,222.902349396537,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,49
"11839",6.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,894.683610111353,242.115160150487,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42.25,0,42.25,0,0,0,0,0,0,0,0,0
"11840",12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,76.2190757540639,118.097115967118,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,144,0,0,0,0,0,0,0,0,0
"11841",8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1382.10433383405,180.887152744919,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,64,0,0,0,0,0,0
